coupon_id,owner_id,category_id,brand_id,discount_type,discount_value,minimum_purchase,issue_date,expiry_date,coupon_value,status,city,source,transferable,validity_duration_days,effective_discount_pct,total_views_count,avg_view_duration,total_requests_count,total_usage_count,swap_offered_count,swap_requested_count,request_conversion_rate
CP0163,U0474,CAT08,B027,percentage,22.0,299,2024-02-23,2024-03-31,4753.48,available,Kolkata,earned,yes,37,22.0,3,147.0,1,0,0,1,0.3333
CP0164,U0444,CAT03,B012,flat,400.0,499,2024-12-05,2025-06-19,4443.56,available,Delhi,earned,no,196,9.0,1,34.0,1,0,1,0,1.0
CP0165,U0269,CAT06,B022,percentage,60.7,1499,2024-08-31,2025-07-01,4385.13,expired,Visakhapatnam,purchased,no,304,60.7,2,43.0,1,2,2,1,0.5
CP0166,U0199,CAT01,B002,percentage,34.7,999,2023-02-10,2023-12-22,3837.54,swapped,Kolkata,purchased,no,315,34.7,1,214.0,0,0,0,0,0.0
CP0167,U0354,CAT05,B019,percentage,36.7,999,2024-09-19,2024-11-15,4523.19,claimed,Indore,purchased,yes,57,36.7,2,154.5,2,1,1,0,1.0
CP0168,U0233,CAT03,B010,percentage,29.3,999,2023-01-26,2023-05-27,4488.26,swapped,Indore,purchased,no,121,29.3,3,115.0,0,0,0,0,0.0
CP0169,U0044,CAT03,B009,percentage,58.0,999,2024-10-11,2025-05-14,3551.03,expired,Visakhapatnam,earned,yes,215,58.0,1,221.0,0,0,0,0,0.0
CP0170,U0447,CAT07,B026,percentage,62.6,1499,2023-12-10,2024-10-24,4320.23,available,Ahmedabad,purchased,yes,319,62.6,1,276.0,1,0,0,0,1.0
CP0171,U0321,CAT07,B025,percentage,62.6,199,2024-04-01,2024-09-25,631.89,available,Kolkata,purchased,no,177,62.6,2,103.5,1,0,0,0,0.5
CP0172,U0452,CAT01,B004,percentage,42.4,499,2023-01-06,2023-12-13,1227.5,claimed,Nagpur,gifted,no,341,42.4,1,65.0,0,1,0,0,0.0
CP0173,U0286,CAT02,B005,percentage,46.1,1999,2024-09-26,2025-09-12,4135.0,available,Ahmedabad,purchased,no,351,46.1,2,98.5,0,1,0,0,0.0
CP0174,U0026,CAT01,B002,flat,200.0,0,2023-12-06,2024-02-18,2113.94,available,Lucknow,earned,yes,74,9.46,1,147.0,1,0,1,0,1.0
CP0175,U0166,CAT08,B029,percentage,74.9,299,2023-04-06,2023-10-06,4492.77,expired,Bhopal,earned,yes,183,74.9,2,34.5,0,0,0,0,0.0
CP0176,U0270,CAT05,B020,percentage,57.1,499,2023-10-09,2024-04-24,2647.0,expired,Vadodara,purchased,yes,198,57.1,3,123.0,0,0,0,0,0.0
CP0177,U0435,CAT08,B029,flat,200.0,299,2024-03-13,2025-02-17,1335.32,claimed,Vadodara,gifted,yes,341,14.98,1,100.0,0,0,0,0,0.0
CP0178,U0453,CAT10,B036,percentage,52.4,999,2024-05-19,2024-09-18,1201.97,available,Kolkata,purchased,yes,122,52.4,1,296.0,3,1,0,0,3.0
CP0179,U0212,CAT08,B029,flat,150.0,0,2024-09-22,2025-05-22,1702.27,claimed,Kolkata,purchased,yes,242,8.81,3,183.0,0,0,0,0,0.0
CP0180,U0282,CAT05,B019,flat,200.0,299,2023-11-04,2024-08-19,3846.81,available,Surat,gifted,yes,289,5.2,2,222.0,2,0,0,0,1.0
CP0181,U0470,CAT03,B010,percentage,30.3,499,2024-11-19,2025-08-21,3996.41,claimed,Nagpur,purchased,no,275,30.3,5,151.6,1,0,0,0,0.2
CP0182,U0154,CAT09,B031,percentage,66.1,999,2023-02-27,2023-12-20,3638.57,available,Coimbatore,purchased,no,296,66.1,4,134.5,1,3,1,0,0.25
CP0183,U0193,CAT06,B021,flat,200.0,1499,2023-02-01,2023-08-23,2694.65,available,Vadodara,gifted,yes,203,7.42,1,278.0,1,1,0,0,1.0
CP0184,U0255,CAT05,B019,flat,200.0,199,2024-02-28,2024-05-12,1889.34,expired,Lucknow,purchased,no,74,10.59,3,76.67,1,0,0,1,0.3333
CP0185,U0228,CAT03,B009,percentage,7.8,999,2023-07-26,2023-10-11,173.43,claimed,Visakhapatnam,purchased,no,77,7.8,1,142.0,0,0,1,0,0.0
CP0186,U0394,CAT08,B029,flat,200.0,1999,2023-12-02,2024-03-14,536.35,swapped,Visakhapatnam,earned,yes,103,37.29,3,106.0,0,1,0,1,0.0
CP0187,U0003,CAT04,B013,percentage,58.5,299,2024-06-18,2024-09-15,4665.07,expired,Vadodara,referral,no,89,58.5,3,205.0,0,0,0,0,0.0
CP0188,U0296,CAT08,B027,percentage,62.5,1999,2023-11-16,2023-12-27,1595.11,swapped,Surat,purchased,no,41,62.5,1,224.0,0,0,0,1,0.0
CP0189,U0081,CAT05,B019,flat,75.0,299,2023-10-07,2024-01-21,616.58,swapped,Coimbatore,gifted,yes,106,12.16,2,210.5,1,1,1,0,0.5
CP0190,U0294,CAT09,B031,percentage,25.3,199,2024-12-22,2025-06-15,897.81,available,Surat,gifted,yes,175,25.3,3,92.33,2,0,0,0,0.6667
CP0191,U0028,CAT03,B009,percentage,55.7,0,2023-04-19,2023-12-01,2161.01,available,Vadodara,referral,no,226,55.7,2,119.0,3,0,0,0,1.5
CP0192,U0041,CAT10,B035,percentage,66.3,1999,2024-12-31,2025-10-30,3833.92,claimed,Bengaluru,earned,no,303,66.3,3,131.67,0,1,0,0,0.0
CP0193,U0119,CAT02,B008,percentage,53.3,199,2024-04-21,2025-01-16,761.42,swapped,Jaipur,referral,no,270,53.3,1,58.0,1,0,1,1,1.0
CP0194,U0016,CAT03,B011,flat,250.0,0,2024-04-09,2025-01-13,2402.91,available,Indore,earned,no,279,10.4,6,159.67,1,0,0,0,0.1667
CP0195,U0167,CAT06,B023,percentage,43.1,999,2024-02-20,2024-05-14,3264.78,expired,Coimbatore,gifted,no,84,43.1,1,59.0,2,1,1,0,2.0
CP0196,U0175,CAT04,B014,percentage,78.0,199,2024-01-29,2024-04-01,4078.88,claimed,Bhopal,earned,no,63,78.0,4,178.75,0,0,0,1,0.0
CP0197,U0429,CAT09,B032,percentage,54.7,499,2023-03-21,2024-02-07,615.9,claimed,Surat,earned,no,323,54.7,1,23.0,1,0,1,0,1.0
CP0198,U0351,CAT03,B011,flat,75.0,1999,2024-09-04,2024-11-28,3002.21,expired,Surat,gifted,yes,85,2.5,1,36.0,0,0,0,0,0.0
CP0199,U0232,CAT02,B006,flat,50.0,999,2023-05-31,2023-09-14,1492.94,claimed,Indore,purchased,no,106,3.35,1,44.0,1,0,0,0,1.0
CP0200,U0299,CAT05,B019,flat,300.0,0,2023-12-19,2024-03-03,3076.88,claimed,Ahmedabad,referral,yes,75,9.75,2,243.0,0,0,0,0,0.0
CP0201,U0421,CAT06,B023,flat,50.0,299,2024-12-21,2025-11-02,593.01,available,Mumbai,purchased,no,316,8.43,1,135.0,0,0,0,0,0.0
CP0202,U0340,CAT06,B023,percentage,33.6,199,2024-07-12,2024-11-27,2400.61,available,Chandigarh,earned,no,138,33.6,5,190.4,0,0,0,0,0.0
CP0203,U0006,CAT07,B024,percentage,70.5,0,2023-05-09,2023-08-15,3259.53,available,Nagpur,earned,yes,98,70.5,2,133.5,1,0,0,1,0.5
CP0204,U0477,CAT02,B006,percentage,36.2,499,2024-04-11,2025-03-16,3135.08,claimed,Bhopal,earned,no,339,36.2,2,204.0,1,1,0,0,0.5
CP0205,U0256,CAT07,B025,percentage,36.9,1999,2023-01-08,2023-11-29,3668.02,expired,Jaipur,gifted,no,325,36.9,2,142.5,1,0,0,0,0.5
CP0206,U0247,CAT01,B001,percentage,57.9,1499,2023-04-26,2024-03-18,446.31,expired,Visakhapatnam,referral,no,327,57.9,1,268.0,0,0,0,0,0.0
CP0207,U0242,CAT08,B029,percentage,71.7,1499,2023-04-01,2023-09-03,3721.35,swapped,Bengaluru,earned,no,155,71.7,6,163.33,0,0,0,0,0.0
CP0208,U0233,CAT10,B033,flat,500.0,999,2023-01-12,2023-10-09,4534.97,claimed,Surat,gifted,no,270,11.03,1,62.0,1,0,0,0,1.0
CP0209,U0134,CAT05,B018,percentage,74.2,0,2023-11-08,2024-09-21,3165.04,claimed,Patna,purchased,no,318,74.2,2,148.0,1,0,0,0,0.5
CP0210,U0436,CAT10,B033,percentage,11.2,1999,2024-06-01,2024-08-09,1425.35,available,Jaipur,purchased,no,69,11.2,1,277.0,0,0,0,1,0.0
CP0211,U0190,CAT01,B001,percentage,73.3,1999,2023-06-04,2024-02-17,918.23,expired,Pune,gifted,yes,258,73.3,0,0.0,1,1,0,0,0.0
CP0212,U0395,CAT06,B021,flat,100.0,499,2024-05-22,2025-01-18,1227.84,available,Chennai,purchased,no,241,8.14,2,262.5,0,0,0,0,0.0
CP0213,U0238,CAT01,B003,flat,75.0,499,2023-02-23,2023-06-18,2407.35,claimed,Coimbatore,purchased,no,115,3.12,2,206.0,0,0,0,2,0.0
CP0214,U0475,CAT08,B028,percentage,70.3,1999,2023-01-13,2023-07-09,2271.66,expired,Visakhapatnam,earned,yes,177,70.3,2,132.0,2,0,0,0,1.0
CP0215,U0440,CAT02,B007,flat,300.0,299,2024-09-17,2025-09-15,1708.09,available,Hyderabad,purchased,no,363,17.56,4,145.75,1,0,0,0,0.25
CP0216,U0347,CAT08,B029,flat,150.0,1499,2024-06-16,2025-01-04,4966.41,available,Mumbai,earned,yes,202,3.02,2,52.5,0,0,0,0,0.0
CP0217,U0113,CAT01,B004,percentage,12.8,1499,2024-04-01,2024-10-27,1452.32,available,Mumbai,earned,yes,209,12.8,2,191.5,0,1,0,0,0.0
CP0218,U0045,CAT10,B034,flat,75.0,1999,2024-12-26,2025-03-27,3043.19,available,Patna,earned,yes,91,2.46,1,293.0,0,0,0,0,0.0
CP0219,U0233,CAT02,B006,percentage,40.0,299,2023-03-19,2024-03-10,3858.33,expired,Surat,purchased,yes,357,40.0,0,0.0,0,0,0,0,0.0
CP0220,U0490,CAT05,B017,percentage,29.9,1999,2023-03-03,2023-08-12,1360.09,available,Nagpur,referral,yes,162,29.9,1,248.0,2,1,0,1,2.0
CP0221,U0394,CAT10,B036,percentage,41.9,499,2023-05-28,2024-03-29,1131.01,claimed,Indore,earned,yes,306,41.9,4,202.25,0,0,1,0,0.0
CP0222,U0460,CAT01,B001,percentage,59.6,499,2024-04-01,2024-05-10,786.83,claimed,Delhi,earned,no,39,59.6,2,122.0,1,2,1,0,0.5
CP0223,U0245,CAT03,B011,flat,50.0,499,2024-06-11,2025-03-19,2049.37,expired,Bengaluru,gifted,yes,281,2.44,4,181.5,1,0,0,0,0.25
CP0224,U0275,CAT07,B026,flat,400.0,299,2023-05-05,2024-03-20,1700.53,available,Delhi,earned,yes,320,23.52,3,161.33,1,0,0,2,0.3333
CP0225,U0390,CAT06,B023,flat,250.0,1999,2023-03-24,2023-12-14,1485.3,available,Coimbatore,purchased,no,265,16.83,3,121.33,1,1,0,0,0.3333
CP0226,U0250,CAT04,B015,flat,75.0,0,2024-10-07,2025-05-08,4431.81,available,Kolkata,purchased,yes,213,1.69,2,220.0,1,1,1,0,0.5
CP0227,U0158,CAT01,B002,percentage,9.7,499,2024-07-07,2025-07-01,2693.0,expired,Indore,referral,yes,359,9.7,5,132.4,0,0,1,1,0.0
CP0228,U0061,CAT01,B003,percentage,64.1,199,2023-02-13,2023-10-08,4045.16,expired,Indore,referral,yes,237,64.1,2,154.5,1,1,0,1,0.5
CP0229,U0335,CAT10,B034,flat,50.0,0,2023-05-25,2024-02-29,2382.54,swapped,Delhi,purchased,yes,280,2.1,3,67.0,1,0,0,0,0.3333
CP0230,U0313,CAT01,B002,percentage,72.8,199,2023-04-10,2023-12-29,4184.99,available,Hyderabad,purchased,yes,263,72.8,1,101.0,1,0,1,1,1.0
CP0231,U0167,CAT02,B006,percentage,65.9,0,2024-11-25,2025-07-18,4880.47,claimed,Ahmedabad,gifted,yes,235,65.9,2,151.5,1,0,0,0,0.5
CP0232,U0087,CAT01,B002,percentage,14.1,1499,2023-05-25,2024-01-22,1881.14,available,Pune,referral,yes,242,14.1,0,0.0,1,0,0,0,0.0
CP0233,U0451,CAT03,B009,flat,300.0,499,2023-06-11,2023-07-19,449.58,available,Bengaluru,earned,no,38,66.73,3,113.67,1,2,0,0,0.3333
CP0234,U0106,CAT07,B026,flat,400.0,199,2024-12-09,2025-03-13,3217.14,claimed,Bhopal,purchased,yes,94,12.43,1,254.0,0,0,0,0,0.0
CP0235,U0322,CAT10,B033,percentage,58.8,1999,2024-09-18,2024-12-02,3923.79,available,Mumbai,earned,yes,75,58.8,2,221.5,0,0,0,0,0.0
CP0236,U0113,CAT02,B005,percentage,69.7,499,2024-07-06,2025-04-21,3863.14,expired,Jaipur,purchased,yes,289,69.7,2,168.0,0,0,0,1,0.0
CP0237,U0331,CAT03,B012,percentage,17.0,299,2023-02-14,2023-04-12,1461.07,available,Surat,earned,no,57,17.0,1,98.0,0,0,0,0,0.0
CP0238,U0403,CAT01,B001,flat,500.0,0,2023-06-30,2023-10-18,2451.05,available,Pune,earned,no,110,20.4,5,98.8,1,1,0,0,0.2
CP0239,U0167,CAT07,B024,flat,250.0,199,2023-08-24,2023-11-18,535.42,expired,Kolkata,gifted,yes,86,46.69,0,0.0,1,0,1,0,0.0
CP0240,U0111,CAT02,B008,percentage,9.1,999,2024-03-22,2024-07-04,2302.2,available,Ahmedabad,gifted,yes,104,9.1,1,71.0,2,1,0,1,2.0
CP0241,U0031,CAT06,B022,percentage,14.5,299,2024-12-09,2025-10-26,725.68,swapped,Indore,gifted,no,321,14.5,3,111.33,0,0,1,0,0.0
CP0242,U0464,CAT04,B015,percentage,64.2,199,2024-10-15,2025-09-23,2911.7,claimed,Pune,purchased,no,343,64.2,3,176.67,0,0,0,0,0.0
CP0243,U0377,CAT04,B016,flat,200.0,1999,2023-01-15,2023-09-21,1270.94,available,Patna,purchased,yes,249,15.74,4,86.25,0,1,0,0,0.0
CP0244,U0018,CAT10,B033,percentage,8.3,499,2024-04-26,2025-02-08,2679.05,claimed,Hyderabad,gifted,yes,288,8.3,0,0.0,0,1,0,0,0.0
CP0245,U0184,CAT02,B005,flat,300.0,299,2023-08-12,2023-11-17,1233.36,swapped,Mumbai,gifted,no,97,24.32,2,60.5,1,0,0,0,0.5
CP0246,U0396,CAT03,B012,flat,50.0,199,2024-04-10,2025-01-02,4377.29,available,Kochi,earned,yes,267,1.14,0,0.0,0,1,1,0,0.0
CP0247,U0152,CAT02,B008,flat,250.0,499,2024-06-27,2024-08-12,3776.8,expired,Vadodara,gifted,yes,46,6.62,2,62.0,0,0,0,0,0.0
CP0248,U0455,CAT02,B007,flat,50.0,0,2024-06-11,2025-01-13,599.28,available,Vadodara,purchased,no,216,8.34,4,162.5,0,1,0,0,0.0
CP0249,U0123,CAT03,B009,percentage,63.0,999,2023-05-22,2023-12-09,612.11,claimed,Patna,referral,yes,201,63.0,0,0.0,0,2,0,1,0.0
CP0250,U0142,CAT04,B015,percentage,25.1,0,2024-11-27,2025-07-31,363.68,available,Nagpur,gifted,yes,246,25.1,2,144.5,1,0,0,0,0.5
CP0251,U0318,CAT08,B029,percentage,66.9,299,2023-10-27,2024-07-14,4009.52,swapped,Bengaluru,purchased,no,261,66.9,4,174.25,0,0,1,0,0.0
CP0252,U0085,CAT02,B005,percentage,18.4,299,2023-03-20,2023-06-13,604.52,available,Ahmedabad,referral,yes,85,18.4,3,174.0,0,0,0,0,0.0
CP0253,U0178,CAT05,B020,flat,500.0,499,2023-05-16,2024-02-12,2247.11,claimed,Lucknow,purchased,yes,272,22.25,5,145.2,0,1,0,0,0.0
CP0254,U0249,CAT04,B015,percentage,30.7,999,2024-10-23,2025-05-08,3345.98,claimed,Coimbatore,gifted,no,197,30.7,3,136.33,0,1,0,1,0.0
CP0255,U0117,CAT10,B034,flat,200.0,499,2023-06-25,2023-12-05,1890.92,available,Delhi,purchased,no,163,10.58,4,118.75,0,0,1,1,0.0
CP0256,U0094,CAT08,B027,percentage,17.1,199,2024-07-02,2024-12-25,4204.69,expired,Ahmedabad,purchased,yes,176,17.1,2,84.5,0,0,0,0,0.0
CP0257,U0106,CAT01,B003,percentage,38.1,999,2024-01-14,2024-05-17,3550.32,expired,Kochi,purchased,no,124,38.1,3,106.33,0,0,1,1,0.0
CP0258,U0477,CAT09,B030,percentage,14.1,499,2023-01-26,2023-09-20,3854.16,swapped,Surat,purchased,no,237,14.1,2,140.0,1,0,0,0,0.5
CP0259,U0174,CAT05,B020,flat,100.0,1499,2024-08-01,2025-04-14,605.96,claimed,Delhi,purchased,yes,256,16.5,4,154.0,0,2,0,0,0.0
CP0260,U0048,CAT05,B017,percentage,68.1,299,2024-04-01,2024-10-30,322.42,claimed,Patna,gifted,no,212,68.1,2,177.0,0,0,1,0,0.0
CP0261,U0500,CAT04,B013,percentage,68.7,999,2024-11-24,2025-02-06,2002.4,claimed,Vadodara,earned,yes,74,68.7,2,175.0,2,1,0,0,1.0
CP0262,U0191,CAT06,B022,percentage,69.0,0,2024-01-14,2024-08-28,1459.02,available,Indore,referral,yes,227,69.0,3,139.67,0,0,0,0,0.0
CP0263,U0084,CAT04,B016,flat,300.0,1999,2024-03-29,2024-09-22,3653.6,swapped,Bhopal,purchased,yes,177,8.21,1,24.0,1,0,0,0,1.0
CP0264,U0034,CAT03,B010,percentage,79.1,999,2024-06-21,2025-01-08,3792.76,available,Bhopal,earned,no,201,79.1,1,160.0,2,1,0,1,2.0
CP0265,U0096,CAT07,B024,percentage,58.3,1999,2023-05-21,2023-09-30,1939.76,claimed,Delhi,earned,no,132,58.3,4,195.0,1,0,1,0,0.25
CP0266,U0406,CAT10,B035,percentage,60.5,0,2023-08-18,2023-09-30,812.42,available,Nagpur,purchased,no,43,60.5,1,219.0,0,0,0,0,0.0
CP0267,U0062,CAT07,B024,percentage,56.6,1999,2023-09-08,2023-10-22,1422.22,swapped,Bengaluru,earned,no,44,56.6,2,75.5,0,2,0,0,0.0
CP0268,U0499,CAT10,B036,percentage,70.1,1499,2024-10-05,2025-07-05,4100.49,available,Patna,purchased,no,273,70.1,2,82.0,1,0,2,0,0.5
CP0269,U0183,CAT03,B009,percentage,39.6,199,2024-12-10,2025-03-19,311.8,available,Kochi,purchased,no,99,39.6,4,140.25,2,0,1,0,0.5
CP0270,U0094,CAT09,B032,flat,500.0,1999,2023-07-18,2024-07-03,517.82,expired,Coimbatore,gifted,no,351,96.56,1,29.0,2,0,0,0,2.0
CP0271,U0297,CAT05,B019,flat,250.0,299,2023-04-09,2024-02-06,4125.41,available,Visakhapatnam,purchased,no,303,6.06,0,0.0,1,1,0,0,0.0
CP0272,U0080,CAT07,B025,flat,100.0,999,2023-04-15,2023-09-03,1144.51,available,Coimbatore,earned,yes,141,8.74,4,125.5,1,0,0,0,0.25
CP0273,U0246,CAT07,B025,flat,75.0,299,2023-05-15,2023-06-22,1592.29,available,Indore,referral,no,38,4.71,0,0.0,0,1,0,0,0.0
CP0274,U0439,CAT03,B011,percentage,66.1,1499,2023-08-16,2023-11-19,754.68,available,Ahmedabad,purchased,yes,95,66.1,2,102.0,0,1,0,0,0.0
CP0275,U0397,CAT07,B026,flat,75.0,499,2023-03-21,2023-04-29,3798.8,available,Hyderabad,purchased,yes,39,1.97,1,237.0,0,0,0,0,0.0
CP0276,U0342,CAT08,B027,flat,50.0,0,2023-03-09,2023-09-09,3785.02,expired,Vadodara,purchased,yes,184,1.32,4,174.25,1,2,0,0,0.25
CP0277,U0179,CAT03,B011,percentage,15.9,299,2023-10-12,2024-09-02,844.76,claimed,Vadodara,purchased,yes,326,15.9,2,134.5,1,2,0,0,0.5
CP0278,U0462,CAT02,B005,percentage,58.7,1999,2023-10-16,2024-02-10,2708.78,swapped,Hyderabad,referral,no,117,58.7,3,198.0,1,0,1,0,0.3333
CP0279,U0428,CAT06,B023,percentage,38.0,299,2023-04-20,2023-08-20,4907.44,available,Visakhapatnam,purchased,yes,122,38.0,2,123.5,0,2,0,0,0.0
CP0280,U0361,CAT06,B021,percentage,44.0,299,2024-05-22,2024-12-22,2807.8,available,Surat,gifted,no,214,44.0,1,296.0,0,0,0,0,0.0
CP0281,U0284,CAT05,B020,percentage,28.4,499,2024-03-30,2024-08-22,1488.42,swapped,Kolkata,referral,no,145,28.4,3,152.67,0,0,0,1,0.0
CP0282,U0203,CAT06,B021,percentage,55.6,499,2024-11-19,2025-02-10,2637.18,expired,Hyderabad,purchased,no,83,55.6,1,283.0,1,0,0,0,1.0
CP0283,U0500,CAT10,B033,flat,100.0,199,2023-03-08,2023-10-10,1726.23,claimed,Chandigarh,purchased,no,216,5.79,3,102.33,1,0,1,1,0.3333
CP0284,U0183,CAT08,B028,flat,200.0,499,2024-10-21,2025-06-12,3350.05,swapped,Nagpur,gifted,yes,234,5.97,3,146.67,0,1,0,1,0.0
CP0285,U0483,CAT08,B027,percentage,41.7,199,2023-08-25,2024-08-10,197.13,expired,Bengaluru,gifted,yes,351,41.7,1,198.0,1,0,0,1,1.0
CP0286,U0320,CAT03,B012,percentage,29.5,0,2023-11-07,2024-10-20,3812.85,expired,Visakhapatnam,earned,no,348,29.5,3,138.67,0,0,0,0,0.0
CP0287,U0278,CAT04,B015,flat,400.0,299,2024-05-31,2024-11-10,4056.93,claimed,Mumbai,referral,yes,163,9.86,0,0.0,0,0,0,0,0.0
CP0288,U0236,CAT07,B024,percentage,28.6,0,2024-01-21,2024-10-03,212.66,claimed,Lucknow,referral,yes,256,28.6,3,167.33,1,1,0,0,0.3333
CP0289,U0292,CAT08,B028,percentage,58.7,1499,2024-05-14,2024-08-08,2478.24,claimed,Coimbatore,earned,no,86,58.7,2,189.5,1,0,1,0,0.5
CP0290,U0498,CAT09,B030,percentage,34.4,499,2024-05-21,2025-04-18,3103.85,available,Lucknow,gifted,yes,332,34.4,2,155.0,1,1,0,0,0.5
CP0291,U0392,CAT10,B033,percentage,32.5,1499,2024-08-20,2024-10-02,1739.22,available,Kochi,referral,no,43,32.5,2,153.0,2,0,1,1,1.0
CP0292,U0160,CAT06,B021,flat,150.0,999,2023-08-29,2024-08-24,470.46,expired,Lucknow,purchased,yes,361,31.88,2,89.0,1,1,0,0,0.5
CP0293,U0264,CAT01,B003,percentage,54.3,499,2024-03-08,2025-01-22,1369.76,expired,Patna,purchased,no,320,54.3,2,139.5,1,0,0,0,0.5
CP0294,U0354,CAT07,B026,percentage,47.9,1499,2024-05-15,2024-08-04,1069.25,claimed,Surat,purchased,no,81,47.9,1,264.0,2,1,0,2,2.0
CP0295,U0110,CAT06,B022,percentage,52.7,299,2023-03-19,2024-01-17,1362.52,available,Patna,gifted,yes,304,52.7,3,181.67,0,0,0,0,0.0
CP0296,U0140,CAT10,B033,flat,75.0,0,2024-08-29,2025-03-19,2853.82,claimed,Bhopal,purchased,yes,202,2.63,1,144.0,1,2,0,0,1.0
CP0297,U0206,CAT05,B019,percentage,45.5,299,2023-07-24,2024-03-22,3143.57,claimed,Coimbatore,purchased,yes,242,45.5,0,0.0,0,0,0,0,0.0
CP0298,U0480,CAT09,B030,percentage,21.0,1499,2024-04-23,2024-10-07,2686.96,claimed,Bhopal,referral,yes,167,21.0,1,271.0,0,0,0,0,0.0
CP0299,U0433,CAT09,B030,percentage,16.1,499,2023-06-04,2023-12-04,2080.79,swapped,Bengaluru,earned,no,183,16.1,1,194.0,0,0,0,0,0.0
CP0300,U0208,CAT05,B019,percentage,24.2,199,2024-09-07,2025-02-04,612.11,available,Pune,earned,no,150,24.2,2,91.0,1,0,1,0,0.5
CP0301,U0104,CAT08,B028,percentage,37.7,199,2024-10-24,2024-12-11,1399.92,available,Jaipur,earned,yes,48,37.7,3,231.67,1,0,0,0,0.3333
CP0302,U0309,CAT01,B004,flat,50.0,299,2023-03-27,2023-10-03,4342.5,swapped,Bhopal,referral,yes,190,1.15,4,70.25,0,0,2,0,0.0
CP0303,U0377,CAT07,B026,flat,150.0,999,2023-04-25,2024-03-12,4668.03,claimed,Patna,referral,no,322,3.21,0,0.0,0,0,0,0,0.0
CP0304,U0427,CAT08,B027,percentage,14.2,999,2023-11-17,2024-06-02,3699.32,expired,Pune,referral,yes,198,14.2,0,0.0,0,2,0,0,0.0
CP0305,U0131,CAT03,B009,percentage,77.7,1999,2024-03-26,2024-11-20,2967.93,claimed,Kochi,earned,yes,239,77.7,9,149.0,1,1,0,0,0.1111
CP0306,U0186,CAT06,B023,percentage,56.2,499,2023-10-12,2024-01-24,3592.57,expired,Mumbai,earned,yes,104,56.2,4,107.0,0,1,0,0,0.0
CP0307,U0463,CAT01,B002,percentage,33.9,1999,2024-10-16,2025-05-19,3441.98,claimed,Pune,referral,no,215,33.9,3,175.0,1,0,1,1,0.3333
CP0308,U0480,CAT01,B004,flat,200.0,1999,2023-11-05,2024-01-20,3795.51,available,Chennai,referral,no,76,5.27,2,116.0,1,0,0,0,0.5
CP0309,U0378,CAT07,B024,percentage,11.0,499,2024-05-18,2025-02-13,4636.16,available,Bhopal,referral,yes,271,11.0,5,116.2,0,1,0,0,0.0
CP0310,U0378,CAT03,B011,percentage,31.4,299,2024-09-08,2025-07-15,2293.65,available,Delhi,earned,yes,310,31.4,0,0.0,1,0,0,0,0.0
CP0311,U0161,CAT08,B029,percentage,35.0,999,2024-10-05,2025-04-09,457.05,available,Visakhapatnam,earned,yes,186,35.0,1,146.0,2,0,0,0,2.0
CP0312,U0448,CAT10,B036,flat,250.0,1499,2024-04-07,2025-01-06,710.87,available,Patna,earned,no,274,35.17,1,186.0,1,0,0,1,1.0
CP0313,U0115,CAT04,B013,percentage,18.6,0,2024-01-22,2024-12-09,4743.14,swapped,Vadodara,earned,yes,322,18.6,0,0.0,1,3,0,1,0.0
CP0314,U0317,CAT08,B027,percentage,68.9,499,2023-02-20,2023-10-13,3021.94,available,Kochi,purchased,yes,235,68.9,1,241.0,0,1,0,0,0.0
CP0315,U0061,CAT01,B004,flat,400.0,199,2024-11-20,2025-08-30,3582.14,available,Jaipur,purchased,no,283,11.17,4,134.0,0,1,0,2,0.0
CP0316,U0373,CAT07,B024,percentage,20.5,1499,2023-08-09,2024-01-30,987.35,available,Ahmedabad,purchased,no,174,20.5,1,18.0,0,1,0,0,0.0
CP0317,U0235,CAT04,B016,flat,250.0,0,2024-08-19,2025-08-15,101.09,available,Surat,referral,no,361,247.3,5,155.2,0,0,0,1,0.0
CP0318,U0286,CAT04,B016,flat,200.0,0,2023-03-16,2023-06-02,307.96,swapped,Nagpur,referral,yes,78,64.94,1,292.0,1,1,0,0,1.0
CP0319,U0068,CAT01,B003,percentage,33.6,999,2024-02-09,2024-09-15,253.57,available,Chennai,gifted,no,219,33.6,3,115.33,1,0,0,0,0.3333
CP0320,U0134,CAT08,B027,percentage,58.3,0,2024-03-19,2024-06-29,1600.68,swapped,Nagpur,referral,no,102,58.3,3,109.33,2,0,0,0,0.6667
CP0321,U0265,CAT06,B022,percentage,70.8,299,2024-09-19,2025-03-03,2207.09,available,Nagpur,earned,yes,165,70.8,2,106.0,0,0,1,0,0.0
CP0322,U0028,CAT09,B032,percentage,38.0,199,2023-07-13,2023-10-27,956.55,claimed,Chennai,earned,no,106,38.0,3,254.33,1,0,0,0,0.3333
CP0323,U0249,CAT02,B008,percentage,31.7,499,2024-12-27,2025-11-09,2490.29,expired,Ahmedabad,purchased,yes,317,31.7,2,214.5,2,1,0,0,1.0
CP0324,U0289,CAT04,B015,percentage,17.6,1499,2024-06-04,2024-11-20,2949.1,claimed,Mumbai,gifted,yes,169,17.6,1,90.0,0,1,0,0,0.0
CP0325,U0014,CAT07,B024,percentage,42.4,299,2023-04-07,2023-10-22,3422.5,expired,Chandigarh,gifted,yes,198,42.4,4,172.5,2,0,0,0,0.5
